point_id,v,t,lm,gap,chern,z2,edge_state,corner_state,Wilson_loop,category
v_0p80_t_0p80_lm_0p20,0.8,0.8,0.2,0.39999999999999897,-3.566732370125097e-16,1,0,0,0.9503738600638645,robust_nontrivial
v_0p80_t_0p80_lm_0p40,0.8,0.8,0.4,0.7999999999999983,2.1214389131496874e-17,1,0,0,-1.1250262291515036,robust_nontrivial
v_0p80_t_0p80_lm_0p60,0.8,0.8,0.6,0.7999999999999983,-1.6801440769817622e-16,1,0,0,0.5226081121104099,robust_nontrivial
v_0p80_t_0p80_lm_0p70,0.8,0.8,0.7,0.5999999999999985,5.047255436368261e-17,1,0,0,0.9592287815918391,robust_nontrivial
v_0p80_t_0p80_lm_0p80,0.8,0.8,0.8,0.39999999999999636,-3.2402445787209196e-16,1,0,0,-1.1980983601335,robust_nontrivial
v_0p80_t_0p80_lm_1p00,0.8,0.8,1.0,-1.942890293094024e-16,-3.533949646070574e-17,0,1,0,-0.49282159008192233,near_transition
v_0p80_t_0p90_lm_0p10,0.8,0.9,0.1,-1.5176776157363357e-15,-3.04841538189121e-16,0,1,0,-1.8372383373361163,near_transition
v_0p80_t_0p90_lm_0p20,0.8,0.9,0.2,0.19999999999999898,-6.393686345266525e-17,1,0,0,0.6352495304529189,robust_nontrivial
v_0p80_t_0p90_lm_0p50,0.8,0.9,0.5,0.7999999999999989,7.54449437456048e-17,1,0,0,1.3081011664822302,robust_nontrivial
v_0p80_t_0p90_lm_0p80,0.8,0.9,0.8,0.19999999999999712,-1.270000316049396e-16,1,1,0,0.5534351366922081,robust_nontrivial
v_0p80_t_0p90_lm_0p90,0.8,0.9,0.9,-4.2774418918664897e-16,-1.0000000000000002,1,1,1,-1.3289575134521954,near_transition
v_0p80_t_0p90_lm_1p00,0.8,0.9,1.0,0.19999999999999674,-1.2614283596712818e-16,0,1,1,-2.2414266917632295,robust_nontrivial
v_0p80_t_1p00_lm_0p20,0.8,1.0,0.2,-5.551115123125783e-16,2.357149967769883e-16,0,1,0,0.40416264817474234,near_transition
v_0p80_t_1p00_lm_0p30,0.8,1.0,0.3,0.19999999999999843,-1.1925114009620888e-18,1,0,0,1.4154537441587491,robust_nontrivial
v_0p80_t_1p00_lm_0p50,0.8,1.0,0.5,0.599999999999997,1.0607562708091307e-17,1,0,0,0.625747295202291,robust_nontrivial
v_0p80_t_1p00_lm_0p70,0.8,1.0,0.7,0.1999999999999992,5.705001745338397e-18,1,0,0,-0.5568123130279923,robust_nontrivial
v_0p80_t_1p00_lm_0p80,0.8,1.0,0.8,-4.163336342344337e-16,-2.473764752249402e-16,1,1,0,2.5744145255792623,near_transition
v_0p80_t_1p00_lm_1p00,0.8,1.0,1.0,0.399999999999999,-7.163104230072097e-17,1,0,0,-0.5214920317251798,robust_nontrivial
v_0p90_t_0p00_lm_0p10,0.9,0.0,0.1,-3.191891195797325e-16,1.208650526163028e-16,0,1,0,0.12782881569634505,near_transition
v_0p90_t_0p00_lm_0p20,0.9,0.0,0.2,-7.632783294297951e-16,-1.7819880767328282e-16,1,1,0,-1.4658763781838098,near_transition
v_0p90_t_0p00_lm_0p30,0.9,0.0,0.3,-7.355227538141662e-16,2.5495107271275908e-16,1,1,0,-0.8178224172519556,near_transition
v_0p90_t_0p00_lm_0p40,0.9,0.0,0.4,-3.7470027081099033e-16,-1.8873586343914777e-16,0,1,0,-0.16693951170962462,near_transition
v_0p90_t_0p00_lm_0p50,0.9,0.0,0.5,-8.326672684688674e-16,1.2614937904987861e-17,0,1,0,-0.2138142528826975,near_transition
v_0p90_t_0p00_lm_0p60,0.9,0.0,0.6,-8.187894806610529e-16,-3.213178600730663e-17,0,1,0,0.2919896155399719,near_transition
v_0p90_t_0p00_lm_0p70,0.9,0.0,0.7,-8.604228440844963e-16,-2.546380472186288e-17,1,1,0,1.437983627365035,near_transition
v_0p90_t_0p00_lm_0p80,0.9,0.0,0.8,-1.4988010832439613e-15,-2.9201439146630426e-16,0,1,0,-0.06436560205722669,near_transition
v_0p90_t_0p00_lm_0p90,0.9,0.0,0.9,-2.400857290751901e-15,2.3008560248935645e-16,1,1,0,3.498138695646322,near_transition
v_0p90_t_0p10_lm_0p00,0.9,0.1,0.0,-7.216449660063518e-16,-3.0660718911324144e-16,0,1,0,0.00616174494251593,near_transition
v_0p90_t_0p10_lm_0p20,0.9,0.1,0.2,0.21980390271855627,-2.3117517304235314e-16,1,0,0,-1.0877897628624655,robust_nontrivial
v_0p90_t_0p10_lm_0p40,0.9,0.1,0.4,0.21980390271855577,-1.1510979166983172e-16,1,0,0,-0.7906889065625456,robust_nontrivial
v_0p90_t_0p10_lm_0p60,0.9,0.1,0.6,0.21980390271855588,-2.727854186314376e-16,1,0,0,1.0370886705569946,robust_nontrivial
v_0p90_t_0p10_lm_0p70,0.9,0.1,0.7,0.21980390271855613,-6.826046096705381e-17,1,0,0,-0.9436336977769054,robust_nontrivial
v_0p90_t_0p10_lm_1p00,0.9,0.1,1.0,-1.0130785099704553e-15,1.4752391682644839e-16,0,1,0,0.2503051913133804,near_transition
v_0p90_t_0p20_lm_0p00,0.9,0.2,0.0,-6.661338147750939e-16,3.9937303176399994e-16,1,1,0,-1.4813234619509341,near_transition
v_0p90_t_0p20_lm_0p10,0.9,0.2,0.1,0.21980390271855677,1.8159955959306957e-16,1,0,0,1.4088233785389066,robust_nontrivial
v_0p90_t_0p20_lm_0p20,0.9,0.2,0.2,0.3540659228538011,2.1895129230635252e-16,1,0,0,0.7153383247845462,robust_nontrivial
v_0p90_t_0p20_lm_0p30,0.9,0.2,0.3,0.4432233403959593,-8.274585958551343e-17,1,0,0,1.0935718752579766,robust_nontrivial
v_0p90_t_0p20_lm_0p40,0.9,0.2,0.4,0.4770329614269,5.451271441133101e-16,1,0,0,0.5211377542208807,robust_nontrivial
v_0p90_t_0p20_lm_0p60,0.9,0.2,0.6,0.4770329614269009,-4.0517280832849083e-17,1,0,0,-0.7242280334063538,robust_nontrivial
v_0p90_t_0p20_lm_0p80,0.9,0.2,0.8,0.4770329614268994,-9.663498689975775e-17,1,0,0,-1.0115634456379334,robust_nontrivial
v_0p90_t_0p20_lm_0p90,0.9,0.2,0.9,0.3999999999999985,-1.6474896112409842e-16,1,0,0,0.626292173187012,robust_nontrivial
v_0p90_t_0p30_lm_0p00,0.9,0.3,0.0,-8.743006318923108e-16,-3.2012993866468766e-17,0,1,0,0.027541677764226346,near_transition
v_0p90_t_0p30_lm_0p20,0.9,0.3,0.2,0.44322334039596034,-1.7132639250425218e-16,1,0,0,-0.984872446971045,robust_nontrivial
v_0p90_t_0p30_lm_0p40,0.9,0.3,0.4,0.6468152264556288,-1.5661244501293542e-16,1,0,0,1.3619762473631742,robust_nontrivial
v_0p90_t_0p30_lm_0p60,0.9,0.3,0.6,0.7661903789690583,-4.176140463922958e-17,1,0,0,0.9048604597129568,robust_nontrivial
v_0p90_t_0p30_lm_0p70,0.9,0.3,0.7,0.7661903789690594,1.377594071785743e-16,1,0,0,0.705384642380156,robust_nontrivial
v_0p90_t_0p30_lm_0p90,0.9,0.3,0.9,0.5999999999999986,-3.6979673951317626e-17,1,0,0,0.6868959693662964,robust_nontrivial
v_0p90_t_0p40_lm_0p00,0.9,0.4,0.0,-1.2351231148954867e-15,5.680758807858279e-17,1,1,0,-0.5070646025237461,near_transition
v_0p90_t_0p40_lm_0p10,0.9,0.4,0.1,0.21980390271855607,2.0225827802509833e-16,1,0,0,3.106667461976342,robust_nontrivial
v_0p90_t_0p40_lm_0p30,0.9,0.4,0.3,0.646815226455629,7.833575876615428e-17,1,0,0,-0.6338499249798354,robust_nontrivial
v_0p90_t_0p40_lm_0p40,0.9,0.4,0.4,0.7612496949731391,1.718874273257562e-17,1,0,0,-1.3403599401715929,robust_nontrivial
v_0p90_t_0p40_lm_0p50,0.9,0.4,0.5,0.8948384098596641,-3.2724632453232925e-16,1,0,0,1.4153435152254328,robust_nontrivial
v_0p90_t_0p40_lm_0p80,0.9,0.4,0.8,0.9999999999999978,3.0103254060233465e-17,1,0,0,0.8993508576734528,robust_nontrivial
v_0p90_t_0p40_lm_1p00,0.9,0.4,1.0,0.5999999999999985,-1.3491608530001906e-16,1,0,0,1.303009773478254,robust_nontrivial
v_0p90_t_0p50_lm_0p00,0.9,0.5,0.0,-5.273559366969494e-16,-2.1579260962052995e-16,0,1,0,0.4082482092049265,near_transition
v_0p90_t_0p50_lm_0p10,0.9,0.5,0.1,0.21980390271855654,2.296284888321986e-16,1,0,0,0.5937979424366397,robust_nontrivial
v_0p90_t_0p50_lm_0p40,0.9,0.5,0.4,0.8948384098596635,4.855247358869689e-17,1,0,0,-1.3507200123677032,robust_nontrivial
v_0p90_t_0p50_lm_0p60,0.9,0.5,0.6,1.1762634975544244,-2.674603788423474e-16,1,0,0,-1.2984630675349482,robust_nontrivial
v_0p90_t_0p50_lm_0p80,0.9,0.5,0.8,1.1999999999999982,5.417212909795896e-17,1,0,0,1.1308092058111852,robust_nontrivial
v_0p90_t_0p60_lm_0p00,0.9,0.6,0.0,-8.881784197001252e-16,9.122652724085402e-17,1,1,0,-1.4953988170121355,near_transition
v_0p90_t_0p60_lm_0p20,0.9,0.6,0.2,0.4770329614268999,9.937071056272039e-17,1,0,0,0.7280747529057537,robust_nontrivial
v_0p90_t_0p60_lm_0p30,0.9,0.6,0.3,0.766190378969059,-3.030299978870222e-18,1,0,0,-0.626552239627109,robust_nontrivial
v_0p90_t_0p60_lm_0p50,0.9,0.6,0.5,1.1762634975544244,6.389463163920478e-17,1,0,0,-1.3034615186276037,robust_nontrivial
v_0p90_t_0p60_lm_0p60,0.9,0.6,0.6,1.3240998703626605,1.0355425414882319e-16,1,0,0,0.6896766595191164,robust_nontrivial
v_0p90_t_0p60_lm_0p70,0.9,0.6,0.7,1.1999999999999982,3.6481014369044295e-16,1,0,0,1.4755937129197985,robust_nontrivial
v_0p90_t_0p60_lm_0p90,0.9,0.6,0.9,0.7999999999999985,-4.730979958126775e-17,1,0,0,1.4842295536484091,robust_nontrivial
v_0p90_t_0p70_lm_0p00,0.9,0.7,0.0,-6.661338147750939e-16,2.0378477851311292e-16,0,1,0,-0.049145296708689036,near_transition
v_0p90_t_0p70_lm_0p20,0.9,0.7,0.2,0.47703296142690027,-1.1988402831491538e-16,1,0,0,1.452442400424938,robust_nontrivial
v_0p90_t_0p70_lm_0p30,0.9,0.7,0.3,0.7661903789690596,4.080587208247218e-16,1,0,0,-0.6826065779202936,robust_nontrivial
v_0p90_t_0p70_lm_0p40,0.9,0.7,0.4,1.080624847486569,1.49619703544331e-16,1,0,0,0.8499013105482782,robust_nontrivial
v_0p90_t_0p70_lm_0p50,0.9,0.7,0.5,1.3204650534085234,-1.8259426226284543e-16,1,0,0,0.8818432148758941,robust_nontrivial
v_0p90_t_0p70_lm_0p90,0.9,0.7,0.9,0.5999999999999969,1.7419025290294323e-16,1,0,0,-1.1632920217289593,robust_nontrivial
v_0p90_t_0p70_lm_1p00,0.9,0.7,1.0,0.399999999999998,2.3828393788085354e-16,1,0,0,0.7075534260955149,robust_nontrivial
v_0p90_t_0p80_lm_0p00,0.9,0.8,0.0,-9.298117831235686e-16,3.8183529561314473e-17,1,1,0,-0.5321659743448468,near_transition
v_0p90_t_0p80_lm_0p10,0.9,0.8,0.1,0.21980390271855657,-7.389874384416925e-17,1,0,0,-0.8444231045476766,robust_nontrivial
v_0p90_t_0p80_lm_0p20,0.9,0.8,0.2,0.4770329614268996,2.0863664076066977e-16,1,0,0,0.6400358505797688,robust_nontrivial
v_0p90_t_0p80_lm_0p30,0.9,0.8,0.3,0.7661903789690587,-1.3073572730742559e-17,1,0,0,-0.7136910034001431,robust_nontrivial
v_0p90_t_0p80_lm_0p40,0.9,0.8,0.4,0.9999999999999978,1.5183443365569304e-16,1,0,0,-1.4546337560821527,robust_nontrivial
v_0p90_t_0p80_lm_0p50,0.9,0.8,0.5,1.199999999999997,9.56487419952003e-17,1,0,0,0.9177135688603245,robust_nontrivial
v_0p90_t_0p80_lm_0p60,0.9,0.8,0.6,0.9999999999999967,8.265638896407654e-17,1,0,0,1.2074526829037062,robust_nontrivial
v_0p90_t_0p90_lm_0p00,0.9,0.9,0.0,-1.887379141862766e-15,3.3301473826476243e-16,1,1,0,0.9550210844530321,near_transition
v_0p90_t_0p90_lm_0p40,0.9,0.9,0.4,0.7999999999999985,1.2896476223016976e-17,1,0,0,-1.328061302296757,robust_nontrivial
v_0p90_t_0p90_lm_0p60,0.9,0.9,0.6,0.7999999999999976,1.0849731509598917e-16,1,0,0,1.0301271291354903,robust_nontrivial
v_0p90_t_0p90_lm_0p90,0.9,0.9,0.9,0.19999999999999818,1.541951812228325e-16,0,1,1,-0.4587961497401989,robust_nontrivial
v_0p90_t_0p90_lm_1p00,0.9,0.9,1.0,-3.191891195797325e-16,1.0000000000000002,1,1,1,-1.16611008619477,near_transition
v_0p90_t_1p00_lm_0p10,0.9,1.0,0.1,-9.43689570931383e-16,-2.555800346119745e-16,0,1,0,-0.16303894048393833,near_transition
v_0p90_t_1p00_lm_0p30,0.9,1.0,0.3,0.39999999999999897,-1.1976878618179148e-16,1,0,0,-1.083507729029092,robust_nontrivial
v_0p90_t_1p00_lm_0p40,0.9,1.0,0.4,0.5999999999999984,1.5903164216518028e-16,1,0,0,1.4487527002545548,robust_nontrivial
v_0p90_t_1p00_lm_0p50,0.9,1.0,0.5,0.7999999999999977,-6.458227125768213e-17,1,0,0,-1.0581168609139506,robust_nontrivial
v_0p90_t_1p00_lm_0p80,0.9,1.0,0.8,0.19999999999999796,-1.6108781304184309e-16,1,0,0,1.1262183755735837,robust_nontrivial
v_0p90_t_1p00_lm_0p90,0.9,1.0,0.9,-6.938893903907228e-17,-2.8271597168564594e-16,0,1,0,-0.24985596830836007,near_transition
v_0p90_t_1p00_lm_1p00,0.9,1.0,1.0,0.1999999999999986,1.8799002961759454e-16,1,1,0,-0.6050411533823233,robust_nontrivial
v_1p00_t_0p00_lm_0p00,1.0,0.0,0.0,2.4492935982947064e-16,1.5475413386756328e-49,0,1,0,0.0,near_transition
v_1p00_t_0p00_lm_0p10,1.0,0.0,0.1,-7.429307571348453e-16,1.881636058389601e-16,1,1,0,0.9631742665653173,near_transition
v_1p00_t_0p00_lm_0p20,1.0,0.0,0.2,-6.865422774492489e-16,-1.3708772256869178e-16,0,1,0,-0.10829309828967583,near_transition
v_1p00_t_0p00_lm_0p30,1.0,0.0,0.3,-9.09692284145483e-16,-4.5249720429948363e-17,0,1,0,-1.673925917834175,near_transition
v_1p00_t_0p00_lm_0p40,1.0,0.0,0.4,-9.7269394824695e-16,-1.5613581547154367e-16,0,1,0,-2.3399719558532652,near_transition
v_1p00_t_0p00_lm_0p50,1.0,0.0,0.5,-4.1614915653858935e-16,3.877553848682606e-17,1,1,0,1.3603182530467908,near_transition
v_1p00_t_0p00_lm_0p60,1.0,0.0,0.6,-4.640391712057785e-16,5.852899566998692e-17,1,1,0,1.1260025321279274,near_transition
v_1p00_t_0p00_lm_0p70,1.0,0.0,0.7,-7.038226125893085e-16,-1.066165254546645e-16,1,1,0,0.7734501596619435,near_transition
v_1p00_t_0p00_lm_0p80,1.0,0.0,0.8,-7.104171596280987e-16,4.884158625701747e-16,0,1,0,-1.775741280880431,near_transition
v_1p00_t_0p00_lm_0p90,1.0,0.0,0.9,-9.120177270343084e-16,-3.5553467356500204e-16,1,1,0,0.9229645622996576,near_transition
v_1p00_t_0p00_lm_1p00,1.0,0.0,1.0,-1.6134352437965543e-15,4.2380701680329196e-17,1,1,0,-1.4680345630914116,near_transition
v_1p00_t_0p10_lm_0p00,1.0,0.1,0.0,-5.54295646180894e-16,3.3907115480398734e-16,0,1,0,-0.11949792319103987,near_transition
v_1p00_t_0p10_lm_0p10,1.0,0.1,0.1,0.039607805437112675,-2.6321785326594564e-16,1,1,0,-1.261160419254661,near_transition
v_1p00_t_0p10_lm_0p20,1.0,0.1,0.2,0.09683686414545647,2.0967110630099235e-16,0,1,0,1.5612064890670776,near_transition
v_1p00_t_0p10_lm_0p30,1.0,0.1,0.3,0.18599428168761623,-2.556442222011133e-16,1,0,0,1.2245410379472428,robust_nontrivial
v_1p00_t_0p10_lm_0p60,1.0,0.1,0.6,0.21980390271855604,-4.473729681205312e-16,1,0,0,1.3815929048414832,robust_nontrivial
v_1p00_t_0p10_lm_0p80,1.0,0.1,0.8,0.21980390271855574,2.821390222227282e-17,1,0,0,0.5117565086472207,robust_nontrivial
v_1p00_t_0p10_lm_0p90,1.0,0.1,0.9,0.21980390271855643,2.628401442160733e-16,1,0,0,0.6304964252581052,robust_nontrivial
v_1p00_t_0p20_lm_0p00,1.0,0.2,0.0,-6.891672339936243e-16,-9.869479837492373e-17,1,1,0,-0.9424324289898589,near_transition
v_1p00_t_0p20_lm_0p10,1.0,0.2,0.1,0.09683686414545645,-1.3023130977485429e-17,0,1,0,1.977006461334442,near_transition
v_1p00_t_0p20_lm_0p40,1.0,0.2,0.4,0.35765780891346954,2.123433137157916e-17,1,0,0,-1.1255351701629053,robust_nontrivial
v_1p00_t_0p20_lm_0p60,1.0,0.2,0.6,0.477032961426899,-3.264546866185603e-16,1,0,0,-0.5696513341839328,robust_nontrivial
v_1p00_t_0p20_lm_0p90,1.0,0.2,0.9,0.47703296142689916,2.845276850605555e-16,1,0,0,0.6064879467867097,robust_nontrivial
v_1p00_t_0p20_lm_1p00,1.0,0.2,1.0,0.39999999999999736,-7.570635626396004e-18,1,0,0,-0.6643179678540231,robust_nontrivial
v_1p00_t_0p30_lm_0p00,1.0,0.3,0.0,-1.1171472287445201e-15,3.388730695558961e-16,0,1,0,0.4646955864038049,near_transition
v_1p00_t_0p30_lm_0p10,1.0,0.3,0.1,0.1859942816876154,-2.788307889681862e-16,1,0,0,0.6320106632140601,robust_nontrivial
v_1p00_t_0p30_lm_0p20,1.0,0.3,0.2,0.24322334039595944,-1.165373869322008e-16,1,0,0,-1.0318820532245587,robust_nontrivial
v_1p00_t_0p30_lm_0p30,1.0,0.3,0.3,0.3323807579381182,-1.8063835637202733e-16,1,0,0,0.5094161171522126,robust_nontrivial
v_1p00_t_0p30_lm_0p50,1.0,0.3,0.5,0.5804039413421538,1.834111684712532e-16,1,0,0,-0.5927496239061356,robust_nontrivial
v_1p00_t_0p30_lm_0p70,1.0,0.3,0.7,0.766190378969058,6.197489822678411e-17,1,0,0,1.2211841968104347,robust_nontrivial
v_1p00_t_0p30_lm_1p00,1.0,0.3,1.0,0.5999999999999988,2.7336523932628943e-16,1,0,0,-1.093753663156339,robust_nontrivial
v_1p00_t_0p40_lm_0p00,1.0,0.4,0.0,-8.601939595808942e-16,1.1824177682921008e-16,0,1,0,0.48558071262077385,near_transition
v_1p00_t_0p40_lm_0p20,1.0,0.4,0.2,0.3576578089134691,2.394650633057394e-16,1,0,0,0.8671106027348833,robust_nontrivial
v_1p00_t_0p40_lm_0p40,1.0,0.4,0.4,0.5612496949731387,-4.279553173529456e-16,1,0,0,-0.7175812003464983,robust_nontrivial
v_1p00_t_0p40_lm_0p50,1.0,0.4,0.5,0.6948384098596636,1.392659261793666e-16,1,0,0,0.5318758227115172,robust_nontrivial
v_1p00_t_0p40_lm_0p70,1.0,0.4,0.7,1.0010899008950935,4.918516344950619e-17,1,0,0,1.142798303457454,robust_nontrivial
v_1p00_t_0p40_lm_0p80,1.0,0.4,0.8,1.0806248474865694,2.1604344883823165e-16,1,0,0,1.0972245386480968,robust_nontrivial
v_1p00_t_0p40_lm_1p00,1.0,0.4,1.0,0.7999999999999993,2.133644903908526e-17,1,0,0,1.1483749213126642,robust_nontrivial
v_1p00_t_0p50_lm_0p00,1.0,0.5,0.0,-6.021041009493909e-16,6.36737338195123e-17,1,1,0,-0.9617199024770835,near_transition
v_1p00_t_0p50_lm_0p10,1.0,0.5,0.1,0.21980390271855615,-1.4416327019495353e-16,1,0,0,0.6495333710308122,robust_nontrivial
v_1p00_t_0p50_lm_0p20,1.0,0.5,0.2,0.4770329614269003,-1.7713081590498925e-17,1,0,0,1.4049821426937201,robust_nontrivial
v_1p00_t_0p50_lm_0p40,1.0,0.5,0.4,0.6948384098596635,-3.3022580018934083e-16,1,0,0,1.2778421701884743,robust_nontrivial
v_1p00_t_0p50_lm_0p50,1.0,0.5,0.5,0.8284271247461896,1.369329814366105e-16,1,0,0,-1.2205433920803637,robust_nontrivial
v_1p00_t_0p60_lm_0p00,1.0,0.6,0.0,-8.87510917483128e-16,-8.665495927340718e-17,1,1,0,-0.5037041323606156,near_transition
v_1p00_t_0p60_lm_0p20,1.0,0.6,0.2,0.47703296142690005,1.243971715752429e-16,1,0,0,-0.9420731126361639,robust_nontrivial
v_1p00_t_0p60_lm_0p50,1.0,0.6,0.5,0.9762634975544247,1.7369122127168253e-16,1,0,0,-0.542608946956901,robust_nontrivial
v_1p00_t_0p60_lm_0p60,1.0,0.6,0.6,1.1240998703626606,-1.6340966639015792e-16,1,0,0,-1.485813023835587,robust_nontrivial
v_1p00_t_0p60_lm_0p70,1.0,0.6,0.7,1.2825149885898552,-1.10171508720586e-16,1,0,0,-2.998164963658794,robust_nontrivial
v_1p00_t_0p60_lm_0p90,1.0,0.6,0.9,0.9999999999999978,1.5405358555816473e-16,1,0,0,-1.3990513818503194,robust_nontrivial
v_1p00_t_0p60_lm_1p00,1.0,0.6,1.0,0.7999999999999978,-7.844355033047221e-18,1,0,0,1.1351704933748334,robust_nontrivial
v_1p00_t_0p70_lm_0p00,1.0,0.7,0.0,-4.975965660219753e-16,8.51637342035346e-17,0,1,0,2.1924079077375125,near_transition
v_1p00_t_0p70_lm_0p20,1.0,0.7,0.2,0.47703296142689977,-3.912888454483236e-17,1,0,0,-1.412695095178257,robust_nontrivial
v_1p00_t_0p70_lm_0p50,1.0,0.7,0.5,1.1346786157816187,-1.3967518228136188e-17,1,0,0,0.9582638471636984,robust_nontrivial
v_1p00_t_0p70_lm_0p60,1.0,0.7,0.6,1.2825149885898544,-7.647405347895458e-17,1,0,0,-0.91230440651997,robust_nontrivial
v_1p00_t_0p70_lm_0p90,1.0,0.7,0.9,0.7999999999999989,-2.4719766379447216e-16,1,0,0,-0.7505547741916998,robust_nontrivial
v_1p00_t_0p80_lm_0p00,1.0,0.8,0.0,-8.740307258812979e-16,-9.324628819772821e-18,0,1,0,0.358716975370197,near_transition
v_1p00_t_0p80_lm_0p10,1.0,0.8,0.1,0.21980390271855557,-2.415568657824571e-16,1,0,0,-0.8876489243739698,robust_nontrivial
v_1p00_t_0p80_lm_0p30,1.0,0.8,0.3,0.7661903789690594,-5.048265520682909e-17,1,0,0,-0.7838309268905114,robust_nontrivial
v_1p00_t_0p80_lm_0p40,1.0,0.8,0.4,1.080624847486569,6.437490722695418e-17,1,0,0,1.1467096402842405,robust_nontrivial
v_1p00_t_0p80_lm_1p00,1.0,0.8,1.0,0.3999999999999978,3.379406471904723e-17,1,0,0,-0.6242922697033894,robust_nontrivial
v_1p00_t_0p90_lm_0p00,1.0,0.9,0.0,-8.914367605520554e-16,1.694333489439809e-17,0,1,0,0.29904337214709675,near_transition
v_1p00_t_0p90_lm_0p30,1.0,0.9,0.3,0.7661903789690587,-1.6947044065397113e-16,1,0,0,0.6887697909513513,robust_nontrivial
v_1p00_t_0p90_lm_0p50,1.0,0.9,0.5,1.1999999999999984,2.707716124712225e-17,1,0,0,-0.7173128907534576,robust_nontrivial
v_1p00_t_0p90_lm_0p70,1.0,0.9,0.7,0.7999999999999982,-2.235432514953038e-16,1,0,0,0.7742589184938755,robust_nontrivial
v_1p00_t_0p90_lm_0p80,1.0,0.9,0.8,0.5999999999999961,8.645004010518722e-18,1,0,0,-0.9253691710888439,robust_nontrivial
v_1p00_t_0p90_lm_0p90,1.0,0.9,0.9,0.3999999999999976,-8.212498936540571e-17,1,0,0,-1.2648868817489636,robust_nontrivial
v_1p00_t_0p90_lm_1p00,1.0,0.9,1.0,0.19999999999999915,-5.710858317661645e-20,1,1,0,0.8228248978390801,robust_nontrivial
v_1p00_t_1p00_lm_0p00,1.0,1.0,0.0,-1.872445951057756e-15,3.854443017172998e-16,0,1,0,-1.9342329596902175,near_transition
v_1p00_t_1p00_lm_0p50,1.0,1.0,0.5,0.9999999999999976,-1.6255176369307915e-16,1,0,0,1.1095638666800078,robust_nontrivial
v_1p00_t_1p00_lm_0p60,1.0,1.0,0.6,0.7999999999999975,3.4936406364008794e-16,1,0,0,1.4659196923038462,robust_nontrivial
v_1p00_t_1p00_lm_1p00,1.0,1.0,1.0,1.2367404674373022e-16,0.0,0,1,0,-0.26302735249950354,near_transition
